city,borough,district,address,name,inscription,picture,note,Geohack,lat,lon,first_name,middle_name,surname,maiden_name,year_of_birth,deported,year_of_deportation,age_when_deported,murdered,concentration_camp,Auschwitz,Fuhlsbüttel,Neuengamme,Sachsenhausen,Buchenwald,Ravensbrück,Stutthof,Bergen-Belsen,Dachau,Polenaktion,Weiße Rose,Suicide
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 126,Charles Lasdun,Hier wohnte Charles Lasdun Jg. 1920 Flucht 1938 Holland deportiert 1942 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.568265_N_9.980378_E_region:DE-HH_type:landmark&title=Charles+Lasdun,53.568265,9.980378,Charles,,Lasdun,,1920.0,True,1942.0,22.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 126,Fanny Lasdun,Hier wohnte Fanny Lasdun Jg. 1924 Flucht 1938 Holland deportiert 1942 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.568265_N_9.980378_E_region:DE-HH_type:landmark&title=Fanny+Lasdun,53.568265,9.980378,Fanny,,Lasdun,,1924.0,True,1942.0,18.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 126,Josef Lasdun,Hier wohnte Josef Lasdun Jg. 1878 Flucht 1935 Holland deportiert 1942 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.568265_N_9.980378_E_region:DE-HH_type:landmark&title=Josef+Lasdun,53.568265,9.980378,Josef,,Lasdun,,1878.0,True,1942.0,64.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 126,Sophie Gertrud Lasdun,Hier wohnte Sophie Gertrud Lasdun Jg. 1914 Flucht 1938 Holland deportiert 1942 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.568265_N_9.980378_E_region:DE-HH_type:landmark&title=Sophie+Gertrud+Lasdun,53.568265,9.980378,Sophie,Gertrud,Lasdun,,1914.0,True,1942.0,28.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 126,Sulamith Lasdun,Hier wohnte Sulamith Lasdun Jg. 1918 Flucht 1938 Holland deportiert 1942 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.568265_N_9.980378_E_region:DE-HH_type:landmark&title=Sulamith+Lasdun,53.568265,9.980378,Sulamith,,Lasdun,,1918.0,True,1942.0,24.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 126,Valesca Lewin geb. Simon,Hier wohnte Valesca Lewin geb. Simon Jg. 1879 deportiert 1941 ermordet in Riga,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.568265_N_9.980378_E_region:DE-HH_type:landmark&title=Valesca+Lewin+geb.+Simon,53.568265,9.980378,Valesca,,Lewin,Simon,1879.0,True,1941.0,62.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 129,Alice Moses,Hier wohnte Alice Moses Jg. 1926 Flucht 1937 Holland interniert Westerbork deportiert 1942 Auschwitz ermordet 7.9.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.56932_N_9.97898_E_region:DE-HH_type:landmark&title=Alice+Moses,53.56932,9.97898,Alice,,Moses,,1926.0,True,1942.0,16.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 129,Edith Moses,Hier wohnte Edith Moses Jg. 1932 Flucht 1937 Holland interniert Westerbork deportiert 1942 Auschwitz ermordet 7.9.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.56932_N_9.97898_E_region:DE-HH_type:landmark&title=Edith+Moses,53.56932,9.97898,Edith,,Moses,,1932.0,True,1942.0,10.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 129,Mathilde Moses geb. Cohen,Hier wohnte Matilde Moses geb. Cohen Jg. 1903 Flucht 1937 Holland interniert Westerbork deportiert 1942 Auschwitz ermordet 7.9.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.56932_N_9.97898_E_region:DE-HH_type:landmark&title=Mathilde+Moses+geb.+Cohen,53.56932,9.97898,Mathilde,,Moses,Cohen,1903.0,True,1942.0,39.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 129,Salo Moses,Hier wohnte Salo Moses Jg. 1901 Flucht 1937 Holland interniert Westerbork deportiert 1942 Auschwitz ermordet 31.3.1944,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.56932_N_9.97898_E_region:DE-HH_type:landmark&title=Salo+Moses,53.56932,9.97898,Salo,,Moses,,1901.0,True,1942.0,41.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 132,Ilse Cohen geb. Neuhaus,Hier wohnte Ilse Cohen geb. Neuhaus Jg. 1908 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687268_N_9.9800230_E_region:DE-HH_type:landmark&title=Ilse+Cohen+geb.+Neuhaus,53.5687268,9.980023,Ilse,,Cohen,Neuhaus,1908.0,True,1941.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 132,Wolff Cohen,Hier wohnte Wolff Cohen Jg. 1903 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687390_N_9.9800200_E_region:DE-HH_type:landmark&title=Wolff+Cohen,53.568739,9.98002,Wolff,,Cohen,,1903.0,True,1941.0,38.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 132,Bruno Cohn,Hier wohnte Bruno Cohn Jg. 1890 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687084_N_9.9800277_E_region:DE-HH_type:landmark&title=Bruno+Cohn,53.5687084,9.9800277,Bruno,,Cohn,,1890.0,True,1941.0,51.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 132,Clara Cohn geb. Laser,Hier wohnte Clara Cohn geb. Laser Jg. 1888 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich in Hamburg-Wilhelmsburg.,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5686482_N_9.9800634_E_region:DE-HH_type:landmark&title=Clara+Cohn+geb.+Laser,53.5686482,9.9800634,Clara,,Cohn,Laser,1888.0,True,1941.0,53.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 132,Paul Grünewald,Hier wohnte Paul Grünewald Jg. 1890 deportiert 1941 Minsk ermordet Dez. 1941,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687207_N_9.9800246_E_region:DE-HH_type:landmark&title=Paul+Gr%C3%BCnewald,53.5687207,9.9800246,Paul,,Grünewald,,1890.0,True,1941.0,51.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 132,Friederike 'Frieda'Neuhaus geb. Berlin,Hier wohnte Friederike 'Frieda' Neuhaus geb. Berlin Jg. 1881 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5686788_N_9.9800560_E_region:DE-HH_type:landmark&title=Friederike+%27Frieda%27+Neuhaus+geb.+Berlin,53.5686788,9.980056,Friederike,,'Frieda'Neuhaus,Berlin,1881.0,True,1941.0,60.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 132,Martin Neuhaus,Hier wohnte Martin Neuhaus Jg. 1876 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5686666_N_9.9800589_E_region:DE-HH_type:landmark&title=Martin+Neuhaus,53.5686666,9.9800589,Martin,,Neuhaus,,1876.0,True,1941.0,65.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Betty Bandmann geb. Joachimson,Hier wohnte Betty Bandmann geb. Joachimson Jg. 1876 deportiert 1941 Riga ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5688497_N_9.9799451_E_region:DE-HH_type:landmark&title=Betty+Bandmann+geb.+Joachimson,53.5688497,9.9799451,Betty,,Bandmann,Joachimson,1876.0,True,1941.0,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Gerda Baruch,Hier wohnte Gerda Baruch Jg. 1896 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687783_N_9.9799838_E_region:DE-HH_type:landmark&title=Gerda+Baruch,53.5687783,9.9799838,Gerda,,Baruch,,1896.0,True,1941.0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Malchen Berlin,Hier wohnte Malchen Berlin Jg. 1918 deportiert 1941 Riga – 1944 Stutthof ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687673_N_9.9799838_E_region:DE-HH_type:landmark&title=Malchen+Berlin,53.5687673,9.9799838,Malchen,,Berlin,,1918.0,True,1941.0,23.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Bella Hirsch geb. Mendel,Hier wohnte Bella Hirsch geb. Mendel Jg. 1896 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich an der Rappstraße 15.,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5688388_N_9.9799453_E_region:DE-HH_type:landmark&title=Bella+Hirsch+geb.+Mendel,53.5688388,9.9799453,Bella,,Hirsch,Mendel,1896.0,True,1941.0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Leopold Hirsch,Hier wohnte Leopold Hirsch Jg. 1896 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de Weitere Stolpersteine befinden sich am Grindelhof 30 und der Rappstraße 15.,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687618_N_9.9799838_E_region:DE-HH_type:landmark&title=Leopold+Hirsch,53.5687618,9.9799838,Leopold,,Hirsch,,1896.0,True,1941.0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Alfred London,Hier wohnte Alfred London Jg. 1891 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5688224_N_9.9799454_E_region:DE-HH_type:landmark&title=Alfred+London,53.5688224,9.9799454,Alfred,,London,,1891.0,True,1941.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Sophie London geb. Cohn,Hier wohnte Sophie London geb. Cohn Jg. 1894 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5688169_N_9.9799454_E_region:DE-HH_type:landmark&title=Sophie+London+geb.+Cohn,53.5688169,9.9799454,Sophie,,London,Cohn,1894.0,True,1941.0,47.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Minna Meyer geb. Berlin,Hier wohnte Minna Meyer geb. Berlin Jg. 1883 deportiert 1941 Riga – 1944 Stutthof ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5687454_N_9.9799837_E_region:DE-HH_type:landmark&title=Minna+Meyer+geb.+Berlin,53.5687454,9.9799837,Minna,,Meyer,Berlin,1883.0,True,1941.0,58.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Rachel Pincus,Hier wohnte Rachel Pincus Jg. 1879 deportiert 1941 Riga ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5688295_N_9.9799475_E_region:DE-HH_type:landmark&title=Rachel+Pincus,53.5688295,9.9799475,Rachel,,Pincus,,1879.0,True,1941.0,62.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 134,Röschen Wertheim geb. Stein,Hier wohnte Röschen Wertheim geb. Stein Jg. 1877 deportiert 1941 Riga ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5688059_N_9.9799455_E_region:DE-HH_type:landmark&title=R%C3%B6schen+Wertheim+geb.+Stein,53.5688059,9.9799455,Röschen,,Wertheim,Stein,1877.0,True,1941.0,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 136,Gella Julie Hamel,Hier wohnte Gella Julie Hamel Jg. 1859 deportiert 1942 Theresienstadt ermordet 24.8.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5689436_N_9.9798755_E_region:DE-HH_type:landmark&title=Gella+Julie+Hamel,53.5689436,9.9798755,Gella,Julie,Hamel,,1859.0,True,1942.0,83.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 138,Hugo Frank,Hier wohnte Hugo Frank Jg. 1878 deportiert 1941 Łodz weiterdeportiert ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5689847_N_9.9798658_E_region:DE-HH_type:landmark&title=Hugo+Frank,53.5689847,9.9798658,Hugo,,Frank,,1878.0,True,1941.0,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 138,Bertha Hauptmann geb. Neumark,Hier wohnte Bertha Hauptmann geb. Neumark Jg. 1883 1937 Gefängnis deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5690422_N_9.9798251_E_region:DE-HH_type:landmark&title=Bertha+Hauptmann+geb.+Neumark,53.5690422,9.9798251,Bertha,,Hauptmann,Neumark,1883.0,True,1941.0,58.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 138,Ernst Hauptmann,Hier wohnte Ernst Hauptmann Jg. 1883 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5690341_N_9.9798252_E_region:DE-HH_type:landmark&title=Ernst+Hauptmann,53.5690341,9.9798252,Ernst,,Hauptmann,,1883.0,True,1941.0,58.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 138,Selma Pincus,Hier wohnte Selma Pincus Jg. 1892 1938 KZ Sachsenhausen deportiert 1941 Łodz weiterdeportiert ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5690584_N_9.9798250_E_region:DE-HH_type:landmark&title=Selma+Pincus,53.5690584,9.979825,Selma,,Pincus,,1892.0,True,1941.0,49.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 138,Edgar Rosenbaum,Hier wohnte Edgar Rosenbaum Jg. 1914 Flucht 1938 Belgien Frankreich interniert Drancy deportiert 1942 Richtung Auschwitz tot auf Transport,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich in der Grindelallee 116.,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.569058_N_9.979825_E_region:DE-HH_type:landmark&title=Edgar+Rosenbaum,53.569058,9.979825,Edgar,,Rosenbaum,,1914.0,True,1942.0,28.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 138,Rieckchen Weil geb. Pincus,Hier wohnte Rieckchen Weil geb. Pincus Jg. 1885 deportiert 1941 Łodz ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5690665_N_9.9798249_E_region:DE-HH_type:landmark&title=Rieckchen+Weil+geb.+Pincus,53.5690665,9.9798249,Rieckchen,,Weil,Pincus,1885.0,True,1941.0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 139,Carl F. Riemann,Hier wohnte Carl F. Riemann Jg. 1893 eingewiesen 1934 Heilanstalt Langenhorn Heilanstalt Lüneburg 1936 'verlegt' 7.3.1941 Pirna Sonnenstein ermordet 7.3.1941 Aktion T4,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.569978_N_9.978792_E_region:DE-HH_type:landmark&title=Carl+F.+Riemann,53.569978,9.978792,Carl,F.,Riemann,,1893.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 146,Erika Adler,Hier wohnte Erika Adler Jg. 1909 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5692666_N_9.9797402_E_region:DE-HH_type:landmark&title=Erika+Adler,53.5692666,9.9797402,Erika,,Adler,,1909.0,True,1941.0,32.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 146,Hermann Adler,Hier wohnte Hermann Adler Jg. 1937 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5693246_N_9.9796969_E_region:DE-HH_type:landmark&title=Hermann+Adler,53.5693246,9.9796969,Hermann,,Adler,,1937.0,True,1941.0,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 146,Ida Adler geb. Einhorn,Hier wohnte Ida Adler geb. Einhorn Jg. 1885 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5692808_N_9.9797394_E_region:DE-HH_type:landmark&title=Ida+Adler+geb.+Einhorn,53.5692808,9.9797394,Ida,,Adler,Einhorn,1885.0,True,1941.0,56.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 146,Lotti Adler,Hier wohnte Lotti Adler Jg. 1918 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5693388_N_9.9796960_E_region:DE-HH_type:landmark&title=Lotti+Adler,53.5693388,9.979696,Lotti,,Adler,,1918.0,True,1941.0,23.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 146,Markus Adler,Hier wohnte Markus Adler Jg. 1881 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5692950_N_9.9797387_E_region:DE-HH_type:landmark&title=Markus+Adler,53.569295,9.9797387,Markus,,Adler,,1881.0,True,1941.0,60.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 146,Georg Schumacher,Hier wohnte Georg Schumacher Jg. 1882 deportiert 1941 Riga ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5693530_N_9.9796952_E_region:DE-HH_type:landmark&title=Georg+Schumacher,53.569353,9.9796952,Georg,,Schumacher,,1882.0,True,1941.0,59.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 148,Fanni Frimeta Deutschländer,Hier wohnte Fanni Frimeta Deutschländer Jg. 1880 deportiert 1941 Riga ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.569519_N_9.979533_E_region:DE-HH_type:landmark&title=Fanni+Frimeta+Deutschl%C3%A4nder,53.569519,9.979533,Fanni,Frimeta,Deutschländer,,1880.0,True,1941.0,61.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 150,Elise Pollack geb. Koeben,Hier wohnte Elise Pollack geb. Koeben Jg. 1864 deportiert 1942 Theresienstadt ermordet 2.11.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.569691_N_9.979479_E_region:DE-HH_type:landmark&title=Elise+Pollack+geb.+Koeben,53.569691,9.979479,Elise,,Pollack,Koeben,1864.0,True,1942.0,78.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 150,Henni Simonsohn,Hier wohnte Henni Simonsohn Jg. 1905 deportiert 1941 Ghetto Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.569691_N_9.979479_E_region:DE-HH_type:landmark&title=Henni+Simonsohn,53.569691,9.979479,Henni,,Simonsohn,,1905.0,True,1941.0,36.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 150,Jenny Simonsohn geb. Rosenbaum,Hier wohnte Jenny Simonsohn geb. Rosenbaum Jg. 1874 deportiert 1942 Theresienstadt 1943 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.569691_N_9.979479_E_region:DE-HH_type:landmark&title=Jenny+Simonsohn+geb.+Rosenbaum,53.569691,9.979479,Jenny,,Simonsohn,Rosenbaum,1874.0,True,1942.0,68.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Rotherbaum,Grindelallee 150,Louis Simonsohn,Hier wohnte Louis Simonsohn Jg. 1878 deportiert 1941 Ghetto Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Rotherbaum_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.569691_N_9.979479_E_region:DE-HH_type:landmark&title=Louis+Simonsohn,53.569691,9.979479,Louis,,Simonsohn,,1878.0,True,1941.0,63.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
